,UNDER_CONSTRUCTION,RERA,BHK_NO.,BHK_OR_RK,SQUARE_FT,RESALE,TARGET(PRICE_IN_LACS)
12732,0,0,4,0,1824.817518,1,110.0
12733,1,1,3,0,137536.25400000002,0,9010.0
12734,0,0,3,0,1689.76647,1,89.0
12735,1,1,3,0,1048.327138,1,28.2
12736,0,0,1,0,400.0,1,22.0
12737,1,1,3,0,1263.051533,1,75.0
12738,0,1,3,0,1481.578947,1,56.3
12739,0,0,3,0,2199.951112,1,180.0
12740,0,0,2,0,1359.81217,1,69.5
12741,0,1,2,0,1099.96541,1,63.6
12742,0,0,1,0,550.0261917,1,42.0
12743,0,0,3,0,1425.008906,1,40.0
12744,0,1,3,0,946.862099,1,250.0
12745,0,0,3,0,1224.115067,1,120.0
12746,0,0,3,0,1449.875725,1,140.0
12747,0,0,2,0,1226.012793,1,230.0
12748,0,1,3,0,3100.28472,1,98.0
12749,0,0,2,0,1080.351114,1,16.0
12750,1,0,1,0,510.00392310000007,1,13.0
12751,0,0,1,0,670.0655499,1,46.0
12752,1,1,2,0,1140.114011,1,76.0
12753,0,0,2,0,1200.0,1,90.0
12754,0,1,3,0,2324.598478000001,1,110.0
12755,0,0,2,0,1041.09589,1,38.0
12756,0,0,3,0,1900.23753,1,88.0
12757,0,0,1,0,730.1490721,1,24.0
12758,0,0,2,0,800.0,1,15.0
12759,0,0,3,0,2011.397922,1,120.0
12760,1,1,3,0,903.5178723,0,95.8
12761,0,0,2,0,928.3410461,1,66.2
12762,0,0,2,0,1226.635514,1,210.0
12763,0,1,2,0,613.8613861,1,31.0
12764,0,0,3,0,1460.09085,1,45.0
12765,1,0,2,0,773.6842105000002,1,29.4
12766,0,0,3,0,1250.0,1,26.0
12767,0,0,3,0,1699.544765,1,56.0
12768,0,1,3,0,1893.603547,1,89.7
12769,0,0,2,0,1019.824628,1,53.5
12770,0,0,3,0,2077.477698,1,170.0
12771,0,0,3,0,1877.581675,1,150.0
12772,0,0,2,0,850.1335924000001,1,35.0
12773,0,0,2,0,1068.577535,1,170.0
12774,1,0,1,0,449.6325119,1,10.4
12775,0,0,3,0,1474.201474,1,60.0
12776,0,0,2,0,1250.0,1,30.0
12777,1,1,3,0,2350.176263,1,120.0
12778,0,0,1,0,550.0550055,1,45.0
12779,1,1,2,0,580.7966076,0,76.7
12780,0,0,2,0,1480.129765,1,73.0
12781,0,0,2,0,975.6097561,1,12.0
12782,0,0,1,0,649.9759267999998,1,54.0
12783,0,0,3,0,1170.606665,1,41.1
12784,0,0,1,0,500.0,1,18.0
12785,0,0,3,0,1575.230853,1,58.0
12786,0,0,3,0,1774.622893,0,100.0
12787,0,1,5,0,6640.316206,1,840.0
12788,1,0,3,0,1381.014682,1,95.0
12789,0,1,3,0,1565.836299,1,110.0
12790,0,0,3,0,851.3575701999998,1,18.5
12791,0,0,2,0,626.8081003,1,26.0
12792,0,1,3,0,1220.173536,1,45.0
12793,0,0,3,0,1100.244499,1,27.0
12794,0,0,3,0,1936.108422,1,140.0
12795,0,0,1,0,825.0355619,1,29.0
12796,0,0,2,0,1097.996157,1,80.0
12797,0,0,2,0,1290.194522,1,65.0
12798,0,0,3,0,1714.77565,1,60.0
12799,0,0,3,0,1100.244499,1,45.0
12800,0,0,3,0,1555.002666,1,87.5
12801,1,0,3,0,1049.230769,0,34.1
12802,0,0,3,0,1659.407666,1,38.1
12803,0,0,2,0,1090.512541,1,100.0
12804,0,0,1,0,650.1095690000002,1,17.8
12805,1,1,2,0,1167.0313640000004,1,160.0
12806,0,0,3,0,1750.0,1,56.0
12807,0,0,4,0,2090.106828,1,270.0
12808,0,0,3,0,1683.277962,1,76.0
12809,1,1,4,0,1767.760468,1,800.0
12810,1,0,3,0,1346.194171,1,64.2
12811,0,0,1,0,80.0,1,24.0
12812,0,0,3,0,2200.220022,1,140.0
12813,0,1,3,0,2800.0,1,210.0
12814,0,0,2,0,430.597771,1,17.0
12815,0,0,3,0,1534.285714,1,53.7
12816,0,0,2,0,860.0095557,1,18.0
12817,0,0,1,0,630.0204757,1,40.0
12818,0,1,3,0,2192.18122,1,120.0
12819,0,0,3,0,3301.056338,0,75.0
12820,0,0,2,0,1234.300563,1,28.5
12821,0,0,4,0,1440.032915,1,70.0
12822,1,0,3,0,1230.1715769999996,1,38.0
12823,0,1,2,0,1345.990366,1,95.0
12824,0,0,3,0,1664.7081859999996,1,85.0
12825,1,1,2,0,1091.093631,1,86.0
12826,1,0,2,0,857.1428571,1,120.0
12827,0,0,3,0,1445.270988,1,68.0
12828,0,0,2,0,935.0163628,1,140.0
12829,0,0,1,0,450.0070314,1,64.0
12830,0,0,2,0,449.9775011,1,30.0
12831,0,0,3,0,1280.081925,1,100.0
12832,0,1,2,0,976.1454457,1,160.0
12833,0,1,1,0,537.6845377000002,1,34.6
12834,0,0,6,0,6000.0,1,6000.0
12835,0,0,3,0,1877.581675,1,150.0
12836,1,0,2,0,1170.212766,1,33.0
12837,0,0,5,0,4815.022871,1,600.0
12838,0,0,2,0,711.0127982000001,1,45.0
12839,0,0,3,0,2461.538462,1,160.0
12840,0,0,2,0,1190.121988,1,80.0
12841,0,1,3,0,1804.511278,1,48.0
12842,0,0,3,0,1350.135014,1,60.0
12843,0,0,3,0,1238.53211,1,24.3
12844,1,1,4,0,1960.784314,0,100.0
12845,0,1,3,0,1152.941176,1,39.2
12846,0,0,2,0,1155.963303,1,63.0
12847,0,0,3,0,1400.203666,1,55.0
12848,0,0,3,0,1828.822238,1,100.0
12849,0,0,3,0,1750.0,1,70.0
12850,0,1,3,0,1300.0,1,75.4
12851,0,0,3,0,1910.509273,1,64.9
12852,0,1,2,0,1149.905917,1,55.0
12853,0,0,3,0,999.8591748,1,71.0
12854,0,1,3,0,1850.556439,1,58.2
12855,0,0,2,0,846.2867012,1,24.5
12856,1,1,3,0,1272.589218,1,83.8
12857,0,0,3,0,1464.919044,1,76.0
12858,0,0,3,0,1549.755302,1,95.0
12859,0,0,3,0,1709.741551,1,43.0
12860,1,1,2,0,864.0055296,1,150.0
12861,0,0,2,0,955.4140127,1,12.0
12862,0,0,3,0,1700.3188100000002,1,80.0
12863,0,1,1,0,491.9210054,0,27.4
12864,0,0,3,0,1514.004542,1,80.0
12865,1,1,2,0,1389.210465,1,60.0
12866,0,0,2,0,1150.035386,1,65.0
12867,1,1,1,0,599.2127132,1,41.1
12868,0,0,3,0,1370.0,1,68.5
12869,1,1,4,0,144868.3942,0,7100.0
12870,0,0,3,0,1267.1059300000004,1,75.0
12871,0,1,2,0,1150.0,0,46.0
12872,0,1,2,0,1150.070126,1,41.0
12873,0,0,3,0,1390.190565,1,89.0
12874,0,0,2,0,1476.01476,1,68.0
12875,0,0,3,0,1719.255663,1,85.0
12876,0,1,2,0,1137.068431,1,55.0
12877,0,0,3,0,2200.0,1,110.0
12878,1,1,2,0,1035.196687,1,140.0
12879,0,1,2,0,1175.141243,1,52.0
12880,0,0,4,0,2050.580998,1,60.0
12881,0,0,2,0,882.0935019,1,60.0
12882,0,0,2,0,1048.102383,1,95.0
12883,0,0,3,0,1600.134748,1,95.0
12884,0,1,3,0,2195.095835,1,410.0
12885,0,0,3,0,1573.564123,0,100.0
12886,0,0,2,0,1085.77633,1,100.0
12887,0,0,2,0,850.0,1,27.2
12888,0,0,2,0,1100.110011,1,40.0
12889,0,0,1,0,659.9229287,1,41.1
12890,0,0,2,0,1199.82548,1,55.0
12891,0,1,3,0,1853.24826,1,63.9
12892,0,0,2,0,1150.0,1,64.4
12893,0,0,2,0,1215.158158,1,38.8
12894,0,0,3,0,1815.293851,1,160.0
12895,0,0,3,0,1500.197394,1,38.0
12896,0,0,2,0,1351.019406,1,110.0
12897,1,1,2,0,641.5490493,0,110.0
12898,0,0,2,0,1200.0,1,36.9
12899,1,0,2,0,1244.444444,1,19.6
12900,1,0,2,0,1000.0,1,28.0
12901,0,0,2,0,750.1071582000002,1,35.0
12902,0,0,4,0,3938.4615380000014,1,320.0
12903,0,0,3,0,1748.93617,1,82.2
12904,0,0,3,0,1375.079331,1,65.0
12905,1,1,3,0,1510.204082,1,62.9
12906,1,1,3,0,1058.730159,1,66.7
12907,0,0,1,0,649.9133449,1,15.0
12908,0,1,3,0,1888.930865,1,150.0
12909,0,0,2,0,929.0802106,1,150.0
12910,0,0,2,0,1121.771218,1,45.6
12911,0,1,2,0,940.4444444,1,52.9
12912,0,0,4,0,2210.188971,1,200.0
12913,0,0,2,0,939.7247271,1,39.6
12914,1,1,3,0,1269.681742,1,37.9
12915,0,1,2,0,1030.0044779999996,1,92.0
12916,0,0,2,0,1079.616507,1,25.9
12917,1,0,2,0,900.0163639,1,55.0
12918,0,1,3,0,1450.116009,1,150.0
12919,1,1,1,0,874.0564163999999,1,44.0
12920,0,0,2,0,1195.002716,1,110.0
12921,0,0,2,0,1074.883554,1,60.0
12922,0,1,2,0,942.0496717,1,33.0
12923,1,1,2,0,593.1471349999998,1,20.6
12924,0,0,3,0,1750.164078,1,160.0
12925,0,0,3,0,1030.21978,1,30.0
12926,0,0,2,0,1060.108131,1,100.0
12927,0,0,3,0,1280.133001,1,77.0
12928,1,1,2,0,1368.106028,1,96.0
12929,0,0,4,0,1975.1693,1,70.0
12930,0,1,2,0,1100.292113,1,33.9
12931,0,0,2,0,970.3196347,1,25.5
12932,1,1,4,0,3043.478261,1,140.0
12933,0,0,2,0,750.0,1,33.0
12934,0,0,2,0,1066.666667,1,160.0
12935,0,0,1,0,397.4835573,1,13.9
12936,0,1,2,0,930.2325581,1,36.0
12937,1,1,2,0,1075.006108,1,44.0
12938,0,0,2,0,1000.0,1,54.0
12939,0,0,2,0,585.0091408,1,32.0
12940,1,1,4,0,2250.027439,0,410.0
12941,0,1,3,0,1846.621768,1,170.0
12942,0,0,2,0,930.0162752999997,1,80.0
12943,0,1,1,0,475.0271444,1,17.5
12944,0,1,2,0,1116.0431199999996,1,88.0
12945,0,0,3,0,1379.43719,1,150.0
12946,1,1,3,0,1680.107527,1,50.0
12947,0,1,2,0,552.0794994,1,30.0
12948,0,0,4,0,5157.894737,1,490.0
12949,0,0,5,0,5480.202768,1,800.0
12950,0,0,2,0,1202.9780560000004,1,30.7
12951,0,1,4,0,2699.96625,1,240.0
12952,0,0,2,0,950.0,1,95.0
12953,0,1,2,0,1068.03375,1,200.0
12954,0,0,4,0,2517.532818,1,140.0
12955,1,1,1,0,369.5966576,0,69.0
12956,0,0,3,0,2423.263328,1,120.0
12957,1,1,4,0,3157.894737,0,150.0
12958,1,1,3,0,1978.518937,1,280.0
12959,1,1,3,0,1021.461998,0,63.3
12960,0,1,1,0,629.0785696,1,24.1
12961,0,0,3,0,1252.019386,1,62.0
12962,0,1,2,0,985.0011193,1,44.0
12963,0,0,2,0,947.4017744,1,29.9
12964,0,0,2,0,1250.0,1,55.0
12965,0,1,3,0,1575.3458380000004,1,320.0
12966,0,0,3,0,1704.918033,1,52.0
12967,0,0,3,0,1600.0,1,100.0
12968,0,0,2,0,1215.201061,1,55.0
12969,0,1,2,0,849.7011102,1,19.9
12970,1,1,3,0,1530.10279,1,52.1
12971,1,1,2,0,1074.91318,1,65.0
12972,0,0,1,0,719.0106413999998,1,25.0
12973,0,0,1,0,585.3772757,1,200.0
12974,0,0,2,0,950.1187648,1,32.0
12975,0,0,2,0,795.0116912999998,1,51.0
12976,0,0,3,0,1550.434002,1,51.8
12977,0,0,1,0,652.173913,1,19.8
12978,0,0,2,0,1223.309609,1,27.5
12979,0,1,3,0,1851.50898,1,100.0
12980,0,0,2,0,1250.0,1,30.0
12981,0,0,1,0,525.0525053,1,35.0
12982,0,0,3,0,1150.054765,1,63.0
12983,0,0,2,0,737.2214941000002,1,180.0
12984,0,1,3,0,2677.913905,1,400.0
12985,0,0,1,0,1000.0,1,13.5
12986,0,0,2,0,1300.309598,1,42.0
12987,0,1,3,0,1976.744186,1,170.0
12988,1,1,3,0,1638.672675,1,80.0
12989,0,0,1,0,653.8704915,1,31.0
12990,0,0,2,0,987.1071716,1,24.5
12991,0,0,3,0,1183.127572,1,46.0
12992,0,1,3,0,1480.165779,1,100.0
12993,0,0,3,0,1450.116009,1,50.0
12994,0,0,3,0,1598.894591,1,81.0
12995,1,1,3,0,891.1434055,0,130.0
12996,0,0,1,0,714.2857142999999,1,100.0
12997,0,0,2,0,1080.043202,1,90.0
12998,0,0,3,0,1506.642926,1,110.0
12999,0,0,2,0,150.0068185,1,22.0
13000,1,0,2,0,600.0705965,1,17.0
13001,0,0,3,0,1849.710983,1,80.0
13002,0,0,2,0,1000.0,1,160.0
13003,0,0,2,0,1035.062751,1,80.0
13004,0,0,2,0,1220.198986,1,65.0
13005,1,1,1,0,390.0293255,0,39.9
13006,0,1,1,0,610.0660905,1,24.0
13007,0,1,2,0,1035.001882,1,55.0
13008,0,0,3,0,1662.049861,1,120.0
13009,0,0,2,0,916.2303665,1,35.0
13010,0,1,2,0,1034.870641,1,46.0
13011,0,0,2,0,467.9730915,1,32.0
13012,0,0,3,0,1000.0,1,25.0
13013,0,0,1,0,630.0114547999998,1,55.0
13014,0,0,3,0,1353.271534,1,200.0
13015,0,0,2,0,785.1013328,1,43.0
13016,0,0,2,0,1172.180255,1,45.0
13017,0,0,3,0,1550.151976,1,51.0
13018,0,1,3,0,1524.348422,1,88.9
13019,0,0,4,0,2361.739815,1,120.0
13020,0,1,2,0,1020.130577,1,75.0
13021,0,0,3,0,2087.347463,1,130.0
13022,1,0,2,0,1037.790698,1,35.7
13023,0,0,2,0,1299.234136,1,47.5
13024,0,0,2,0,675.8713913,1,140.0
13025,0,1,3,0,2797.097067,1,370.0
13026,0,0,2,0,500.0,1,15.0
13027,1,1,3,0,776.5314927000002,0,180.0
13028,0,0,3,0,2630.949534,1,110.0
13029,0,0,3,0,1515.016487,1,170.0
13030,0,0,2,0,655.0933507999998,1,20.0
13031,0,0,2,0,1343.090033,1,72.5
13032,0,0,2,0,1050.098447,1,48.0
13033,0,0,2,0,960.0384015,1,160.0
13034,0,0,2,0,1008.064516,1,50.0
13035,0,0,4,0,242500.0,0,9700.0
13036,0,0,4,0,2650.027705,1,1100.0
13037,0,0,2,0,986.8421053,1,150.0
13038,0,0,2,0,1062.02209,1,50.0
13039,0,1,3,0,1890.3199,1,45.5
13040,0,0,3,0,1385.041551,1,110.0
13041,0,1,3,0,1862.486419,1,120.0
13042,0,0,2,0,1004.722194,1,100.0
13043,0,0,2,0,849.8583569,1,36.0
13044,0,0,3,0,1500.375094,1,40.0
13045,0,0,2,0,1120.186698,1,48.0
13046,0,0,2,0,775.1937984,1,26.0
13047,0,0,2,0,900.1956947000001,1,23.0
13048,0,0,5,0,4903.964038,1,480.0
13049,0,0,1,0,700.1647446000002,0,17.0
13050,0,1,2,0,953.2888465,1,100.0
13051,0,0,3,0,1165.311653,1,43.0
13052,0,0,2,0,754.0444201,1,55.0
13053,0,0,3,0,1520.064856,1,150.0
13054,0,0,2,0,1017.332329,1,27.0
13055,0,0,1,0,680.0870510999998,1,25.0
13056,0,0,2,0,1260.104612,1,79.5
13057,0,0,2,0,1301.115242,1,70.0
13058,0,0,3,0,2200.220022,1,140.0
13059,0,0,2,0,960.0357223,1,86.0
13060,0,0,3,0,1180.124224,1,57.0
13061,0,0,3,0,2150.065818,1,98.0
13062,1,1,3,0,1582.078218,1,250.0
13063,0,0,3,0,1268.2244859999996,1,63.5
13064,0,1,2,0,1350.390903,1,38.0
13065,0,0,2,0,904.159132,1,45.0
13066,0,0,2,0,999.1435912,1,35.0
13067,1,1,2,0,974.48618,0,27.5
13068,0,0,2,0,1168.571429,1,40.9
13069,0,0,2,0,1000.0,1,35.0
13070,1,1,3,0,1186.131387,1,130.0
13071,0,0,3,0,1749.611198,1,45.0
13072,0,1,3,0,1450.073421,1,79.0
13073,0,0,3,0,1675.117711,1,92.5
13074,0,1,2,0,1257.142857,1,110.0
13075,0,1,2,0,1180.080245,1,150.0
13076,0,0,3,0,1850.424056,1,72.0
13077,0,1,2,0,976.0742769,1,82.0
13078,0,0,2,0,1115.401115,1,26.0
13079,1,0,3,0,1449.695564,1,50.0
13080,0,0,2,0,600.0,1,45.0
13081,0,1,3,0,1895.229983,1,89.0
13082,1,0,4,0,1660.377358,0,220.0
13083,0,0,3,0,1568.545436,1,150.0
13084,0,0,2,0,744.047619,1,50.0
13085,0,1,1,0,618.6204763,1,120.0
13086,0,0,3,0,1584.367573,1,60.0
13087,1,0,2,0,1041.837572,0,25.4
13088,0,0,3,0,1525.010167,1,300.0
13089,0,0,1,0,450.0818331,1,11.0
13090,0,0,2,0,4500.0,1,27.0
13091,0,0,3,0,1800.180018,1,100.0
13092,1,1,2,0,569.9608611000001,1,23.3
13093,0,1,2,0,121518.9873,0,9600.0
13094,0,0,3,0,1100.208147,1,37.0
13095,0,1,2,0,1195.054945,1,87.0
13096,1,0,2,0,863.1578947,1,32.8
13097,0,0,3,0,1775.0258,1,86.0
13098,0,0,2,0,1285.160039,1,53.0
13099,1,0,2,0,566.1501787999998,1,19.0
13100,0,0,2,0,800.0,1,25.0
13101,0,0,2,0,576.0230409,1,48.0
13102,0,1,3,0,2500.0,1,230.0
13103,0,0,1,0,500.0,1,35.0
13104,0,0,3,0,3059.394451,1,290.0
13105,0,0,2,0,1100.0,1,38.5
13106,0,1,2,0,1195.457262,1,100.0
13107,1,0,1,0,665.0199506,1,35.0
13108,0,1,2,0,983.4591873,1,54.7
13109,0,0,2,0,899.6851101999998,1,20.0
13110,0,0,3,0,1500.288517,1,52.0
13111,0,0,2,0,1252.824504,1,49.9
13112,0,0,3,0,1300.0,1,65.0
13113,1,1,2,0,619.0034045,1,120.0
13114,0,0,3,0,1080.172828,1,45.0
13115,1,1,2,0,596.0982659,1,16.5
13116,0,0,2,0,975.1176866,1,29.0
13117,0,0,3,0,2472.952087,1,160.0
13118,0,0,4,0,2115.384615,1,110.0
13119,1,0,1,0,613.9534884,1,66.0
13120,1,1,4,0,2572.898799,1,180.0
13121,0,0,1,0,670.0441248999998,1,41.0
13122,0,0,2,0,1050.052503,1,60.0
13123,0,0,2,0,1370.431894,1,33.0
13124,0,0,2,0,1149.0532449999996,1,71.0
13125,1,1,1,0,421.5229215,0,21.7
13126,0,1,1,0,693.1484937000001,1,26.0
13127,1,1,1,0,330.0043422,1,76.0
13128,1,1,2,0,1230.996492,1,200.0
13129,0,0,2,0,1221.958782,1,67.0
13130,0,0,2,0,1155.172414,1,33.5
13131,0,0,2,0,1189.908621,1,59.9
13132,1,1,2,0,1066.098081,1,70.0
13133,0,0,2,0,824.5877061000001,1,49.5
13134,0,0,3,0,1398.98192,1,79.7
13135,1,1,4,0,1692.307692,0,220.0
13136,0,0,4,0,3000.063159,1,950.0
13137,0,0,2,0,970.1629141,1,53.0
13138,0,0,3,0,1192.748092,1,100.0
13139,0,1,4,0,1656.067833,1,250.0
13140,1,0,2,0,1007.194245,1,28.0
13141,1,1,3,0,1825.922422,1,57.9
13142,1,0,2,0,736.8110816000002,1,25.0
13143,1,1,1,0,720.0837916,1,55.0
13144,0,0,2,0,1171.450088,1,140.0
13145,1,1,2,0,600.0303812999998,1,79.0
13146,0,0,3,0,1436.130008,1,57.0
13147,1,1,2,0,892.3076923,0,34.8
13148,0,0,1,0,635.1132686000002,1,31.4
13149,1,0,3,0,1986.049215,1,410.0
13150,0,0,3,0,1517.660044,1,110.0
13151,0,0,3,0,1299.85229,1,44.0
13152,0,0,3,0,1494.159196,1,110.0
13153,0,0,2,0,1110.213969,1,55.0
13154,0,0,2,0,800.0,1,13.0
13155,0,0,3,0,1550.0,1,46.5
13156,1,1,3,0,1115.760112,0,120.0
13157,0,0,3,0,1800.0,1,90.0
13158,0,0,3,0,1760.1206940000004,1,140.0
13159,0,0,1,0,449.4382022,1,16.0
13160,1,1,3,0,1979.530123,1,85.1
13161,0,0,2,0,1100.029334,1,75.0
13162,1,0,2,0,1112.162802,1,70.5
13163,0,1,3,0,1393.229167,1,42.8
13164,0,1,2,0,1431.209603,1,62.0
13165,0,1,3,0,1714.032954,1,310.0
13166,0,0,2,0,1370.16094,1,63.0
13167,0,0,4,0,2333.333333,0,210.0
13168,0,0,3,0,1661.979033,1,65.0
13169,0,0,2,0,1355.052616,1,94.0
13170,0,0,2,0,799.1475759,1,30.0
13171,0,0,2,0,878.6243252999999,1,140.0
13172,0,0,1,0,575.0350631,1,82.0
13173,0,0,1,0,579.920261,1,32.0
13174,0,1,3,0,1407.129456,1,75.0
13175,0,0,2,0,1115.103457,1,90.0
13176,0,0,2,0,1200.201715,1,23.8
13177,0,0,3,0,1248.297776,1,110.0
13178,0,0,2,0,750.0,1,24.0
13179,0,0,2,0,911.6324298,1,150.0
13180,0,0,4,0,2272.440348,1,360.0
13181,0,1,2,0,1011.71875,0,25.9
13182,0,0,1,0,620.0055112000001,1,45.0
13183,0,1,3,0,1793.283339,1,110.0
13184,0,0,1,0,685.0488097,1,40.0
13185,0,0,2,0,1018.038936,1,57.0
13186,0,0,3,0,1781.825381,1,90.0
13187,1,0,2,0,1100.110011,1,80.0
13188,0,1,2,0,850.19056,1,29.0
13189,0,0,3,0,1250.0,1,59.0
13190,0,0,2,0,750.0,1,11.7
13191,0,1,3,0,1813.817018,1,68.0
13192,0,0,2,0,1150.180743,1,35.0
13193,0,0,3,0,1200.068575,1,70.0
13194,0,0,2,0,1280.0,1,48.0
13195,1,1,1,0,435.413643,0,30.0
13196,1,1,2,0,991.5518008,0,44.6
13197,0,1,3,0,1673.398731,1,58.0
13198,0,0,3,0,1349.877284,1,99.0
13199,0,0,1,0,364.0187672,1,45.0
13200,1,1,1,0,483.9305504,0,26.2
13201,0,1,3,0,1563.779879,1,210.0
13202,0,1,4,0,2563.163676,1,280.0
13203,0,1,2,0,845.1957295,1,19.0
13204,0,1,2,0,1071.136549,1,65.5
13205,0,1,3,0,1500.0,1,54.0
13206,1,1,2,0,1044.088176,1,52.1
13207,1,0,2,0,1100.0,1,220.0
13208,0,0,2,0,950.1689189,1,45.0
13209,0,1,2,0,1085.0744550000004,1,94.0
13210,0,0,3,0,1750.18423,1,95.0
13211,0,0,2,0,1150.0473550000004,1,85.0
13212,0,0,3,0,1472.885517,1,66.0
13213,0,1,2,0,1163.590205,1,220.0
13214,0,0,2,0,644.9721489,1,22.0
13215,1,1,2,0,916.8403107,1,48.4
13216,0,0,2,0,1188.146491,1,170.0
13217,0,0,2,0,1281.13879,1,90.0
13218,0,0,2,0,855.0330354,1,66.0
13219,0,0,3,0,1826.21814,1,690.0
13220,0,0,3,0,1574.645538,1,94.4
13221,1,1,3,0,915.6111705,1,180.0
13222,1,1,4,0,1864.035088,1,170.0
13223,0,1,3,0,1945.020747,1,150.0
13224,0,0,2,0,1157.943492,1,100.0
13225,0,0,1,0,300.0,1,9.0
13226,0,1,4,0,3085.150144,1,300.0
13227,0,0,3,0,1850.294365,1,110.0
13228,0,0,3,0,1655.119323,1,86.0
13229,0,1,3,0,1430.472389,1,43.0
13230,0,0,2,0,1150.146382,1,55.0
13231,0,0,3,0,1400.180668,1,93.0
13232,1,1,2,0,865.7175837000002,0,22.5
13233,0,1,2,0,1030.135301,1,33.5
13234,0,0,4,0,2000.0,1,350.0
13235,0,0,3,0,1426.013658,1,900.0
13236,1,0,1,0,408.997955,1,70.0
13237,0,0,3,0,1599.01599,1,65.0
13238,0,0,2,0,600.117096,1,20.5
13239,0,0,3,0,2032.176122,1,72.0
13240,0,0,2,0,925.008259,1,140.0
13241,0,0,2,0,995.1269556,1,38.8
13242,0,1,2,0,740.0555042000002,1,24.0
13243,0,0,2,0,860.0301011,1,40.0
13244,0,1,2,0,1082.113304,1,51.0
13245,0,0,2,0,1039.02439,1,42.6
13246,1,1,3,0,2173.913043,1,100.0
13247,0,1,2,0,1310.200419,1,43.8
13248,0,0,3,0,1365.103003,1,55.0
13249,1,1,3,0,139428.5714,0,9760.0
13250,1,1,4,0,1500.890359,0,59.0
13251,0,0,3,0,1629.99185,1,140.0
13252,0,0,3,0,1459.703947,1,71.0
13253,0,0,2,0,1239.815799,1,140.0
13254,1,1,2,0,1105.060858,1,69.0
13255,0,0,3,0,1197.952218,1,35.1
13256,0,1,2,0,1049.790042,1,35.0
13257,0,0,2,0,1190.0714039999998,1,35.0
13258,0,0,3,0,1522.224477,1,75.0
13259,1,1,3,0,3947.820117,1,230.0
13260,0,1,2,0,1122.019635,1,120.0
13261,0,1,3,0,1575.299307,1,75.0
13262,0,0,3,0,1995.114007,1,49.0
13263,0,0,4,0,1819.284415,1,120.0
13264,0,0,2,0,784.0062721,1,40.0
13265,0,0,3,0,1410.934744,1,120.0
13266,0,0,2,0,750.0986972000002,1,38.0
13267,0,1,2,0,935.1256575,1,48.0
13268,0,1,2,0,1095.100865,1,95.0
13269,0,0,3,0,2030.573248,1,79.7
13270,0,0,2,0,743.0730478999999,1,29.5
13271,0,1,4,0,3980.288097,1,210.0
13272,0,0,3,0,1916.273585,1,130.0
13273,0,1,3,0,1719.931691,1,70.5
13274,0,0,3,0,1920.529801,1,290.0
13275,0,1,2,0,915.0915092,1,30.5
13276,0,1,2,0,1026.023692,1,110.0
13277,0,0,2,0,1340.033501,1,88.0
13278,0,0,2,0,609.9627245,1,18.0
13279,0,0,3,0,2194.586686,1,120.0
13280,0,0,3,0,1470.7684769999996,1,120.0
13281,0,1,3,0,1981.287837,1,72.0
13282,0,0,3,0,1275.045537,1,70.0
13283,1,0,3,0,1649.9835,1,150.0
13284,0,1,2,0,1090.884298,1,160.0
13285,0,0,1,0,1000.0,1,14.0
13286,0,0,3,0,1500.093756,1,160.0
13287,0,0,3,0,1476.101218,1,63.0
13288,0,0,2,0,1205.844801,1,85.0
13289,0,0,1,0,692.8571429,1,19.4
13290,0,0,2,0,1293.422025,1,35.0
13291,0,1,3,0,1540.0,1,53.9
13292,1,0,3,0,1500.0,1,60.0
13293,0,0,2,0,1532.296087,1,65.0
13294,0,1,3,0,1869.965478,1,65.0
13295,0,1,3,0,2100.375857,1,95.0
13296,0,1,2,0,1020.126827,1,74.0
13297,0,1,3,0,1369.141654,1,78.0
13298,0,1,2,0,1004.155125,1,58.0
13299,0,0,2,0,850.0188893,1,45.0
13300,0,0,3,0,1476.559616,1,120.0
13301,0,0,2,0,1050.286442,1,33.0
13302,1,0,2,0,1025.115325,1,80.0
13303,0,0,1,0,629.9212597999998,1,44.0
13304,1,1,2,0,860.0552134,1,81.0
13305,0,0,3,0,1906.214258,1,150.0
13306,0,1,2,0,1438.398999,1,230.0
13307,0,0,1,0,584.9268841,1,26.0
13308,1,0,2,0,997.7979631,1,72.5
13309,0,1,4,0,1195.177718,0,57.5
13310,0,0,2,0,915.7368219,1,23.8
13311,0,1,2,0,1216.075931,1,82.0
13312,0,0,2,0,1100.110011,1,40.0
13313,1,1,2,0,757.2489815,0,63.2
13314,0,1,3,0,1295.955255,1,190.0
13315,0,0,1,0,800.0,1,32.0
13316,0,0,2,0,550.012791,1,21.5
13317,0,0,2,0,1200.14771,1,65.0
13318,1,1,2,0,983.8998211,1,55.0
13319,0,0,2,0,1209.882832,1,95.0
13320,0,0,2,0,736.0,1,23.0
13321,1,1,2,0,461.4792975,0,36.0
13322,0,1,3,0,1733.7956789999996,1,130.0
13323,0,0,2,0,850.0772798,1,33.0
13324,0,1,2,0,1058.695652,1,48.7
13325,0,0,2,0,969.6969697,1,160.0
13326,0,1,2,0,940.0,1,32.9
13327,0,0,1,0,570.0101131,1,62.0
13328,1,1,1,0,578.3086841,0,30.5
13329,0,1,2,0,1200.0,1,60.0
13330,0,0,1,0,620.00124,1,100.0
13331,0,0,2,0,1200.138145,1,69.5
13332,0,0,3,0,1680.310211,1,78.0
13333,0,1,2,0,925.2405625,1,25.0
13334,1,1,3,0,1600.0,0,160.0
